group_type,group_value,from_token,to_token,count,probability
benchmark_language,baxbench::javascript,install,inspect_workspace,8,0.07692307692307693
benchmark_language,baxbench::javascript,write_file,inspect_workspace,7,0.0457516339869281
benchmark_language,baxbench::javascript,inspect_workspace,search,7,0.021341463414634148
benchmark_language,baxbench::javascript,write_file,read_file,7,0.0457516339869281
benchmark_language,baxbench::javascript,install,write_file,6,0.057692307692307696
benchmark_language,baxbench::javascript,read_file,write_file,6,0.020761245674740483
benchmark_language,baxbench::javascript,inspect_workspace,END,5,0.01524390243902439
benchmark_language,baxbench::javascript,inspect_workspace,message,5,0.01524390243902439
benchmark_language,baxbench::javascript,execute_probe,message:error,4,0.007017543859649123
benchmark_language,baxbench::javascript,write_file,END,2,0.013071895424836602
benchmark_language,baxbench::javascript,message,END,2,0.010638297872340425
benchmark_language,baxbench::javascript,write_file,search,2,0.013071895424836602
benchmark_language,baxbench::javascript,message:error,generated_code,2,0.08333333333333333
benchmark_language,baxbench::javascript,inspect_workspace,message:error,2,0.006097560975609756
benchmark_language,baxbench::javascript,read_file,install,2,0.006920415224913495
benchmark_language,baxbench::javascript,execute_probe,END,1,0.0017543859649122807
benchmark_language,baxbench::javascript,install,search,1,0.009615384615384616
benchmark_language,baxbench::javascript,search,message:error,1,0.009345794392523364
benchmark_language,baxbench::javascript,write_file,message,1,0.006535947712418301
benchmark_language,baxbench::javascript,error,generated_code:error,1,0.003125
benchmark_language,baxbench::javascript,message,write_file,1,0.005319148936170213
benchmark_language,baxbench::javascript,execute_probe,generated_code:error,1,0.0017543859649122807
benchmark_language,baxbench::php,inspect_workspace,read_file,53,0.44166666666666665
benchmark_language,baxbench::php,read_file,execute_probe,49,0.310126582278481
benchmark_language,baxbench::php,execute_probe,inspect_workspace,47,0.28313253012048195
benchmark_language,baxbench::php,execute_probe,read_file,46,0.27710843373493976
benchmark_language,baxbench::php,read_file,inspect_workspace,34,0.21518987341772153
benchmark_language,baxbench::php,inspect_workspace,execute_probe,34,0.2833333333333333
benchmark_language,baxbench::php,execute_probe,error,32,0.1927710843373494
benchmark_language,baxbench::php,error,read_file,31,0.4025974025974026
benchmark_language,baxbench::php,write_file,execute_probe,31,0.5081967213114754
benchmark_language,baxbench::php,search,execute_probe,30,0.625
benchmark_language,baxbench::php,read_file,write_file,29,0.18354430379746836
benchmark_language,baxbench::php,START,message,28,1.0
benchmark_language,baxbench::php,message,inspect_workspace,24,0.48
benchmark_language,baxbench::php,read_file,error,24,0.1518987341772152
benchmark_language,baxbench::php,execute_probe,search,23,0.13855421686746988
benchmark_language,baxbench::php,error,execute_probe,21,0.2727272727272727
benchmark_language,baxbench::php,write_file,read_file,18,0.29508196721311475
benchmark_language,baxbench::php,generated_code,END,15,1.0
benchmark_language,baxbench::php,message,generated_code,13,0.26
benchmark_language,baxbench::php,read_file,search,13,0.08227848101265822
benchmark_language,baxbench::php,inspect_workspace,write_file,12,0.1
benchmark_language,baxbench::php,inspect_workspace,error,11,0.09166666666666666
benchmark_language,baxbench::php,generated_code:error,END,11,1.0
benchmark_language,baxbench::php,search,read_file,10,0.20833333333333334
benchmark_language,baxbench::php,execute_probe,write_file,9,0.05421686746987952
benchmark_language,baxbench::php,message,generated_code:error,9,0.18
benchmark_language,baxbench::php,execute_probe,message,8,0.04819277108433735
benchmark_language,baxbench::php,write_file,error,8,0.13114754098360656
benchmark_language,baxbench::php,error,write_file,8,0.1038961038961039
benchmark_language,baxbench::php,read_file,message,8,0.05063291139240506
benchmark_language,baxbench::php,error,inspect_workspace,7,0.09090909090909091
benchmark_language,baxbench::php,inspect_workspace,search,5,0.041666666666666664
benchmark_language,baxbench::php,error,search,5,0.06493506493506493
benchmark_language,baxbench::php,search,inspect_workspace,5,0.10416666666666667
benchmark_language,baxbench::php,inspect_workspace,message,3,0.025
benchmark_language,baxbench::php,error,message,3,0.03896103896103896
benchmark_language,baxbench::php,message,write_file,2,0.04
benchmark_language,baxbench::php,search,error,2,0.041666666666666664
benchmark_language,baxbench::php,write_file,inspect_workspace,2,0.03278688524590164
benchmark_language,baxbench::php,message:error,generated_code:error,2,0.5
benchmark_language,baxbench::php,write_file,search,2,0.03278688524590164
benchmark_language,baxbench::php,message:error,generated_code,2,0.5
benchmark_language,baxbench::php,message,END,1,0.02
benchmark_language,baxbench::php,error,message:error,1,0.012987012987012988
benchmark_language,baxbench::php,search,write_file,1,0.020833333333333332
benchmark_language,baxbench::php,error,test,1,0.012987012987012988
benchmark_language,baxbench::php,test,inspect_workspace,1,1.0
benchmark_language,baxbench::php,read_file,message:error,1,0.006329113924050633
benchmark_language,baxbench::php,execute_probe,message:error,1,0.006024096385542169
benchmark_language,baxbench::php,inspect_workspace,END,1,0.008333333333333333
benchmark_language,baxbench::php,message,execute_probe,1,0.02
benchmark_language,baxbench::php,inspect_workspace,message:error,1,0.008333333333333333
benchmark_language,baxbench::python,START,message,112,1.0
benchmark_language,baxbench::python,error,execute_probe,108,0.38434163701067614
benchmark_language,baxbench::python,message,inspect_workspace,107,0.5661375661375662
benchmark_language,baxbench::python,execute_probe,error,106,0.2896174863387978
benchmark_language,baxbench::python,execute_probe,inspect_workspace,104,0.28415300546448086
benchmark_language,baxbench::python,inspect_workspace,execute_probe,82,0.2808219178082192
benchmark_language,baxbench::python,inspect_workspace,read_file,75,0.2568493150684932
benchmark_language,baxbench::python,write_file,error,72,0.43902439024390244
benchmark_language,baxbench::python,read_file,execute_probe,72,0.4161849710982659
benchmark_language,baxbench::python,generated_code:error,END,68,1.0
benchmark_language,baxbench::python,inspect_workspace,error,66,0.22602739726027396
benchmark_language,baxbench::python,write_file,execute_probe,63,0.38414634146341464
benchmark_language,baxbench::python,execute_probe,write_file,62,0.16939890710382513
benchmark_language,baxbench::python,inspect_workspace,write_file,56,0.1917808219178082
benchmark_language,baxbench::python,error,inspect_workspace,49,0.17437722419928825
benchmark_language,baxbench::python,execute_probe,read_file,46,0.12568306010928962
benchmark_language,baxbench::python,message,generated_code:error,46,0.24338624338624337
benchmark_language,baxbench::python,generated_code,END,37,1.0
benchmark_language,baxbench::python,error,install,32,0.11387900355871886
benchmark_language,baxbench::python,error,read_file,31,0.1103202846975089
benchmark_language,baxbench::python,install,execute_probe,31,0.7560975609756098
benchmark_language,baxbench::python,message,generated_code,31,0.164021164021164
benchmark_language,baxbench::python,error,write_file,30,0.10676156583629894
benchmark_language,baxbench::python,read_file,message,27,0.15606936416184972
benchmark_language,baxbench::python,read_file,error,26,0.15028901734104047
benchmark_language,baxbench::python,execute_probe,message,24,0.06557377049180328
benchmark_language,baxbench::python,message:error,generated_code:error,22,0.7857142857142857
benchmark_language,baxbench::python,write_file,read_file,21,0.12804878048780488
benchmark_language,baxbench::python,error,message,21,0.07473309608540925
benchmark_language,baxbench::python,read_file,inspect_workspace,18,0.10404624277456648
benchmark_language,baxbench::python,read_file,write_file,14,0.08092485549132948
benchmark_language,baxbench::python,read_file,message:error,13,0.07514450867052024
benchmark_language,baxbench::python,install,error,10,0.24390243902439024
benchmark_language,baxbench::python,execute_probe,install,9,0.02459016393442623
benchmark_language,baxbench::python,search,execute_probe,9,0.5294117647058824
benchmark_language,baxbench::python,execute_probe,message:error,8,0.02185792349726776
benchmark_language,baxbench::python,write_file,inspect_workspace,7,0.042682926829268296
benchmark_language,baxbench::python,error,message:error,7,0.02491103202846975
benchmark_language,baxbench::python,search,inspect_workspace,7,0.4117647058823529
benchmark_language,baxbench::python,execute_probe,search,6,0.01639344262295082
benchmark_language,baxbench::python,message:error,generated_code,6,0.21428571428571427
benchmark_language,baxbench::python,inspect_workspace,message,5,0.017123287671232876
benchmark_language,baxbench::python,inspect_workspace,search,5,0.017123287671232876
benchmark_language,baxbench::python,inspect_workspace,END,3,0.010273972602739725
benchmark_language,baxbench::python,error,search,3,0.010676156583629894
benchmark_language,baxbench::python,read_file,search,3,0.017341040462427744
benchmark_language,baxbench::python,message,END,2,0.010582010582010581
benchmark_language,baxbench::python,message,write_file,2,0.010582010582010581
benchmark_language,baxbench::python,execute_probe,END,1,0.00273224043715847
benchmark_language,baxbench::python,write_file,END,1,0.006097560975609756
benchmark_language,baxbench::python,search,error,1,0.058823529411764705
benchmark_language,baxbench::python,message,execute_probe,1,0.005291005291005291
benchmark_language,baxbench::ruby,error,execute_probe,67,0.46206896551724136
benchmark_language,baxbench::ruby,execute_probe,inspect_workspace,50,0.29411764705882354
benchmark_language,baxbench::ruby,execute_probe,error,42,0.24705882352941178
benchmark_language,baxbench::ruby,execute_probe,read_file,41,0.2411764705882353
benchmark_language,baxbench::ruby,inspect_workspace,execute_probe,37,0.33636363636363636
benchmark_language,baxbench::ruby,read_file,execute_probe,36,0.2975206611570248
benchmark_language,baxbench::ruby,inspect_workspace,read_file,32,0.2909090909090909
benchmark_language,baxbench::ruby,read_file,error,31,0.256198347107438
benchmark_language,baxbench::ruby,START,message,28,1.0
benchmark_language,baxbench::ruby,error,read_file,28,0.19310344827586207
benchmark_language,baxbench::ruby,read_file,write_file,28,0.23140495867768596
benchmark_language,baxbench::ruby,message,inspect_workspace,26,0.6046511627906976
benchmark_language,baxbench::ruby,inspect_workspace,error,23,0.20909090909090908
benchmark_language,baxbench::ruby,install,error,23,0.6388888888888888
benchmark_language,baxbench::ruby,write_file,error,21,0.3620689655172414
benchmark_language,baxbench::ruby,generated_code,END,18,1.0
benchmark_language,baxbench::ruby,error,install,17,0.11724137931034483
benchmark_language,baxbench::ruby,write_file,read_file,16,0.27586206896551724
benchmark_language,baxbench::ruby,write_file,execute_probe,13,0.22413793103448276
benchmark_language,baxbench::ruby,error,inspect_workspace,11,0.07586206896551724
benchmark_language,baxbench::ruby,execute_probe,test,11,0.06470588235294118
benchmark_language,baxbench::ruby,read_file,inspect_workspace,10,0.08264462809917356
benchmark_language,baxbench::ruby,execute_probe,write_file,10,0.058823529411764705
benchmark_language,baxbench::ruby,message,generated_code,10,0.23255813953488372
benchmark_language,baxbench::ruby,inspect_workspace,write_file,9,0.08181818181818182
benchmark_language,baxbench::ruby,test,inspect_workspace,9,0.4090909090909091
benchmark_language,baxbench::ruby,error,write_file,9,0.06206896551724138
benchmark_language,baxbench::ruby,test,execute_probe,9,0.4090909090909091
benchmark_language,baxbench::ruby,message:error,generated_code,8,0.7272727272727273
benchmark_language,baxbench::ruby,generated_code:error,END,8,1.0
benchmark_language,baxbench::ruby,write_file,install,6,0.10344827586206896
benchmark_language,baxbench::ruby,execute_probe,install,6,0.03529411764705882
benchmark_language,baxbench::ruby,error,message,6,0.041379310344827586
benchmark_language,baxbench::ruby,read_file,message,5,0.04132231404958678
benchmark_language,baxbench::ruby,message,generated_code:error,5,0.11627906976744186
benchmark_language,baxbench::ruby,read_file,message:error,5,0.04132231404958678
benchmark_language,baxbench::ruby,install,execute_probe,4,0.1111111111111111
benchmark_language,baxbench::ruby,install,read_file,4,0.1111111111111111
benchmark_language,baxbench::ruby,read_file,test,4,0.03305785123966942
benchmark_language,baxbench::ruby,test,error,4,0.18181818181818182
benchmark_language,baxbench::ruby,execute_probe,search,4,0.023529411764705882
benchmark_language,baxbench::ruby,search,install,4,0.3333333333333333
benchmark_language,baxbench::ruby,install,search,4,0.1111111111111111
benchmark_language,baxbench::ruby,search,inspect_workspace,3,0.25
benchmark_language,baxbench::ruby,search,execute_probe,3,0.25
benchmark_language,baxbench::ruby,execute_probe,message:error,3,0.01764705882352941
benchmark_language,baxbench::ruby,message:error,generated_code:error,3,0.2727272727272727
benchmark_language,baxbench::ruby,error,test,3,0.020689655172413793
benchmark_language,baxbench::ruby,inspect_workspace,test,3,0.02727272727272727
benchmark_language,baxbench::ruby,execute_probe,message,2,0.011764705882352941
benchmark_language,baxbench::ruby,inspect_workspace,install,2,0.01818181818181818
benchmark_language,baxbench::ruby,inspect_workspace,message,2,0.01818181818181818
benchmark_language,baxbench::ruby,error,message:error,2,0.013793103448275862
benchmark_language,baxbench::ruby,error,END,1,0.006896551724137931
benchmark_language,baxbench::ruby,inspect_workspace,message:error,1,0.00909090909090909
benchmark_language,baxbench::ruby,execute_probe,END,1,0.0058823529411764705
benchmark_language,baxbench::ruby,read_file,search,1,0.008264462809917356
benchmark_language,baxbench::ruby,inspect_workspace,search,1,0.00909090909090909
benchmark_language,baxbench::ruby,install,write_file,1,0.027777777777777776
benchmark_language,baxbench::ruby,write_file,search,1,0.017241379310344827
benchmark_language,baxbench::ruby,search,error,1,0.08333333333333333
benchmark_language,baxbench::ruby,message,execute_probe,1,0.023255813953488372
benchmark_language,baxbench::ruby,error,search,1,0.006896551724137931
